"Alpha","Lambda","Evaluation_1","Evaluation_2","Evaluation_3","Evaluation_4","Evaluation_5","Evaluation_6","Evaluation_7","Evaluation_8","Evaluation_9","Evaluation_10","Evaluation_11","Evaluation_12","Evaluation_13","Evaluation_14","Evaluation_15","Evaluation_16","Evaluation_17","Evaluation_18","Evaluation_19","Evaluation_20","Evaluation_21","Evaluation_22","Evaluation_23","Evaluation_24","Evaluation_25","Evaluation_26","Evaluation_27","Evaluation_28","Evaluation_29","Evaluation_30","Evaluation_31","Evaluation_32","Evaluation_33","Evaluation_34","Evaluation_35","Evaluation_36","Evaluation_37","Evaluation_38","Evaluation_39","Evaluation_40","Evaluation_41","Evaluation_42","Evaluation_43","Evaluation_44","Evaluation_45","Evaluation_46","Evaluation_47","Evaluation_48","Evaluation_49","Evaluation_50"
0.5,0.000487750343019998,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.96,0.72
0.5,0.000444419946842377,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.96,0.72
0.5,0.000404938903637599,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.96,0.72
0.5,0.00036896524749682,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.96,0.72
0.5,0.000336187391820036,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,1,0.72
0.5,0.000306321430502022,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000279108678873461,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000254313433098096,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000231720928618853,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000211135479969995,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000192378785843227,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000175288384727066,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000159716247742946,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000145527496489887,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000132599234792313,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000120819484232169,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.000110086214245435,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.00010030645838219,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000913955090757002,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000832761839459932,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000758781572830116,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000691373509189535,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000629953792138374,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000573990433470205,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000522998705344636,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000476536941806651,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000434202713287395,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000395629340951766,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000360482720701766,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.5,0.0000328458429326631,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.95,1,0.8125,1,1,0.72
0.5,0.0000299279087734618,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,1,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.6,0.249399239778848,0.25,0.4,0.875,0.4,1,0.48,0.625,0.55,0.45,0.55,0.55,0.8,0.75,0.45,0.525,0.525,0.4,0.28,0.5,0.76,0.575,0.8,0.875,0.56,0.425,0.45,0.2,0.72,0.6,0.7,0.68,0.65,0.9,0.6,0.55,0.44,0.35,0.35,0.7,0.625,0.36,0.55,0.55,0.5,0.6,0.75,0.9375,0.75,0.64,0.6
0.6,0.227243298690003,0.4,0.45,0.95,0.8,1,0.76,1,0.55,0.45,0.6,0.6,0.55,0.65,0.6,0.9,0.6,0.8,0.28,0.5,0.72,0.65,0.68,0.8125,0.56,0.7,0.45,0.25,0.72,0.65,0.8,0.6,0.65,0.8,0.8,0.7,0.48,0.5,0.45,0.75,0.75,0.36,0.65,0.5,0.8,0.6,0.8,0.9375,0.7,0.8,0.8
0.6,0.207055630343158,0.55,0.55,1,0.92,1,0.76,1,0.6,0.6,0.65,0.65,0.7,0.6,0.6,0.95,0.6,0.84,0.52,0.625,0.72,0.95,0.68,0.875,0.76,0.95,0.45,0.5,0.88,0.75,0.75,0.6,0.7,0.65,0.8,0.8,0.52,0.65,0.65,0.8,0.875,0.36,0.7,0.7,0.7,0.8,0.6,0.9375,0.7,0.84,0.8
0.6,0.188661378812702,0.65,0.55,1,0.92,1,0.72,1,0.55,0.65,0.75,0.65,0.8,0.6,0.65,0.95,0.6,0.84,0.72,0.75,0.76,0.95,0.92,0.875,0.76,1,0.5,0.6,0.88,0.85,0.8,0.6,0.65,0.85,0.84,0.8,0.56,0.8,0.65,0.85,0.875,0.48,0.7,0.9,0.75,1,0.65,0.9375,0.75,0.84,0.72
0.6,0.17190122189153,0.7,0.55,0.95,0.92,1,0.72,0.95,0.6,0.65,0.75,0.7,0.8,0.6,0.75,1,0.6,0.84,0.68,0.75,0.76,1,0.88,0.75,0.72,1,0.6,0.65,0.92,1,0.85,0.68,0.65,0.85,0.92,0.8,0.6,0.85,0.7,0.85,0.9375,0.56,0.7,0.9,0.75,1,0.65,0.9375,0.75,0.84,0.72
0.6,0.156629991118307,0.7,0.6,1,0.92,0.95,0.72,0.95,0.65,0.7,0.7,0.75,0.9,0.65,0.75,1,0.6,0.88,0.68,0.75,0.8,1,0.88,0.75,0.72,1,0.7,0.7,0.88,1,0.85,0.76,0.65,0.85,0.88,0.85,0.64,0.85,0.75,0.85,0.9375,0.68,0.7,0.95,0.8,1,0.65,0.875,0.75,0.88,0.8
0.6,0.142715414397701,0.75,0.6,1,0.92,0.95,0.72,0.95,0.65,0.7,0.8,0.8,0.9,0.65,0.85,1,0.6,0.96,0.92,0.6875,0.8,1,0.88,1,0.76,1,0.7,0.7,0.88,1,0.85,0.8,0.65,0.85,0.88,0.9,0.64,0.85,0.75,0.85,0.9375,0.72,0.7,1,0.85,1,0.7,0.8125,0.7,0.88,0.88
0.6,0.130036970322773,0.75,0.6,1,0.92,0.95,0.84,1,0.65,0.7,0.85,0.8,0.9,0.75,0.85,1,0.65,0.92,0.88,0.6875,0.8,1,0.96,0.9375,0.8,1,0.8,0.7,0.88,0.95,0.85,0.88,0.7,0.8,0.92,0.95,0.64,0.85,0.75,0.85,0.875,0.72,0.7,1,0.85,1,0.7,0.8125,0.7,0.88,0.88
0.6,0.118484844276206,0.75,0.65,1,0.92,0.95,0.84,1,0.65,0.7,0.85,0.8,0.9,0.8,0.85,1,0.7,0.92,0.88,0.6875,0.8,1,1,0.9375,0.8,1,0.8,0.75,0.88,0.95,0.85,0.84,0.75,0.85,0.92,0.95,0.68,0.85,0.75,0.9,0.875,0.76,0.7,1,0.85,1,0.7,0.8125,0.8,0.88,0.84
0.6,0.107958977268623,0.75,0.6,1,0.92,0.95,0.84,1,0.65,0.7,0.9,0.85,0.9,0.85,0.9,1,0.7,0.92,0.88,0.75,0.84,1,1,0.9375,0.8,1,0.8,0.8,0.88,0.95,0.85,0.88,0.75,0.85,0.92,0.95,0.68,0.85,0.8,0.9,0.875,0.76,0.65,1,0.85,1,0.7,0.8125,0.85,0.88,0.88
0.6,0.0983681992754876,0.75,0.6,1,0.92,0.95,0.84,1,0.65,0.7,0.9,0.85,0.9,0.85,0.9,1,0.7,0.92,0.88,0.6875,0.84,1,1,1,0.8,1,0.8,0.85,0.84,0.95,0.85,0.88,0.75,0.85,0.92,0.95,0.68,0.85,0.8,0.9,0.875,0.76,0.65,1,0.9,1,0.7,0.8125,0.9,0.88,0.92
0.6,0.089629439565971,0.8,0.6,1,0.92,0.95,0.92,1,0.65,0.7,0.9,0.85,0.9,0.85,0.95,1,0.75,0.88,0.88,0.75,0.84,1,1,1,0.8,1,0.8,0.85,0.84,0.95,0.85,0.88,0.75,0.85,0.92,0.95,0.68,0.85,0.8,0.9,0.875,0.8,0.65,1,0.95,1,0.7,0.8125,0.9,0.88,0.88
0.6,0.0816670071840168,0.8,0.6,1,0.92,0.95,0.92,1,0.65,0.7,0.9,0.85,0.9,0.85,0.95,1,0.85,0.88,0.96,0.8125,0.84,1,1,1,0.8,1,0.8,0.85,0.84,0.95,0.85,0.88,0.75,0.85,0.92,1,0.72,0.85,0.8,0.9,0.875,0.8,0.65,1,1,1,0.75,0.8125,0.9,0.88,0.84
0.6,0.0744119353494922,0.8,0.65,1,0.92,0.95,0.96,1,0.65,0.7,0.9,0.9,0.9,0.85,0.95,1,0.85,0.88,0.96,0.8125,0.84,1,1,1,0.8,1,0.8,0.85,0.8,0.95,0.85,0.88,0.8,0.85,0.92,1,0.72,0.85,0.8,0.9,0.875,0.8,0.65,1,1,1,0.75,0.75,0.9,0.88,0.88
0.6,0.0678013841009309,0.8,0.65,1,0.92,0.95,0.96,1,0.7,0.75,0.9,0.95,0.9,0.85,0.95,1,0.85,0.84,0.96,0.8125,0.84,1,1,1,0.8,0.95,0.8,0.9,0.8,0.95,0.85,0.88,0.85,0.85,0.92,1,0.72,0.85,0.8,0.9,0.875,0.8,0.65,1,1,1,0.75,0.75,0.9,0.88,0.88
0.6,0.0617780960058491,0.85,0.65,1,0.92,0.95,0.96,1,0.75,0.75,0.95,0.95,0.9,0.85,0.95,1,0.85,0.84,0.96,0.8125,0.84,1,1,1,0.84,0.95,0.85,0.9,0.8,0.95,0.85,0.88,0.85,0.9,0.92,1,0.72,0.85,0.8,0.9,0.875,0.84,0.65,1,1,1,0.8,0.75,0.9,0.88,0.88
0.6,0.0562899002242568,0.85,0.65,1,0.92,0.9,0.96,1,0.8,0.75,0.95,0.95,0.9,0.85,0.95,1,0.85,0.84,0.96,0.8125,0.84,1,1,1,0.84,0.95,0.85,0.9,0.84,0.95,0.85,0.88,0.85,0.9,0.96,1,0.72,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.8,0.75,0.95,0.88,0.88
0.6,0.0512892606297997,0.85,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.95,0.95,0.9,0.85,0.95,1,0.9,0.84,0.96,0.8125,0.84,0.95,1,1,0.84,0.95,0.85,0.9,0.84,0.95,0.85,0.88,0.85,0.9,0.96,1,0.76,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.8,0.75,1,0.88,0.88
0.6,0.046732864074574,0.85,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.95,0.95,0.9,0.85,0.95,1,0.9,0.84,0.96,0.8125,0.84,0.9,1,1,0.84,0.95,0.9,0.9,0.84,0.95,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.8,0.75,1,0.88,0.84
0.6,0.0425812452313593,0.85,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.95,0.95,0.9,0.9,0.95,1,0.9,0.84,0.96,0.8125,0.84,0.9,1,1,0.84,0.95,0.9,0.9,0.84,0.95,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.85,0.9,0.875,0.88,0.6,1,1,1,0.8,0.75,1,0.88,0.84
0.6,0.0387984447638349,0.85,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.95,0.95,0.95,0.9,0.95,1,0.9,0.84,0.96,0.8125,0.84,0.85,1,1,0.84,0.95,0.9,0.9,0.84,0.95,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.875,0.92,0.6,1,1,1,0.8,0.75,1,0.92,0.84
0.6,0.0353516978640104,0.85,0.7,1,0.92,0.85,0.96,1,0.85,0.8,0.95,1,0.95,0.9,0.95,1,0.9,0.84,0.96,0.8125,0.84,0.85,1,1,0.84,0.95,0.9,0.9,0.84,0.95,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.8,0.75,1,0.92,0.84
0.6,0.0322111504591338,0.9,0.7,1,0.92,0.85,0.96,1,0.85,0.8,0.95,1,0.95,0.9,0.95,1,0.9,0.84,0.96,0.8125,0.88,0.85,1,1,0.84,1,0.9,0.9,0.84,0.95,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.8,0.75,1,0.92,0.84
0.6,0.029349600629995,0.9,0.7,1,0.92,0.85,0.96,1,0.9,0.8,0.85,1,0.95,0.9,0.95,1,0.95,0.84,0.96,0.8125,0.88,0.85,1,1,0.84,1,0.9,0.9,0.84,0.95,0.85,0.84,0.95,0.9,0.96,1,0.76,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.85,0.75,1,0.92,0.84
0.6,0.0267422630009152,0.9,0.7,1,0.92,0.9,0.96,1,0.9,0.8,0.85,1,0.95,0.9,0.9,1,0.95,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,0.95,0.8,0.95,0.85,0.84,0.95,0.9,0.96,1,0.8,0.8,0.9,0.9,0.875,0.92,0.65,1,1,1,0.85,0.75,1,0.92,0.84
0.6,0.0243665540606791,0.9,0.7,1,0.92,0.9,1,1,0.95,0.8,0.85,1,0.95,0.9,0.9,1,0.95,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,0.95,0.8,0.95,0.85,0.84,0.95,0.9,0.96,1,0.84,0.8,0.9,0.9,0.9375,0.96,0.65,1,1,1,0.85,0.8125,1,0.92,0.84
0.6,0.0222018965549655,0.9,0.7,1,0.92,0.9,1,1,1,0.8,0.85,1,0.95,0.9,0.9,1,0.95,0.88,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,0.95,0.8,0.95,0.85,0.84,0.95,0.95,0.96,1,0.84,0.8,0.9,0.9,0.9375,0.96,0.65,1,1,1,0.85,0.8125,1,0.92,0.84
0.6,0.0202295412560133,0.9,0.7,1,0.92,0.9,1,1,1,0.8,0.85,1,0.95,0.9,0.9,1,0.95,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.84,0.8,0.9,0.9,0.9375,0.96,0.65,1,1,1,0.85,0.8125,1,0.92,0.84
0.6,0.0184324045657811,0.95,0.7,1,0.88,0.9,1,1,1,0.8,0.85,1,0.95,0.9,0.9,1,0.95,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.84,0.8,0.9,0.9,0.9375,0.96,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0167949205459928,0.95,0.7,1,0.88,0.9,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,0.95,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.88,0.8,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0153029060934275,0.95,0.7,1,0.88,0.9,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,1,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.88,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0139434380926639,0.95,0.7,1,0.92,0.9,1,1,1,0.85,0.8,1,0.95,0.9,0.95,1,1,0.92,0.96,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.92,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0127047414822373,0.95,0.7,1,0.92,1,1,1,1,0.85,0.8,1,0.95,0.9,0.95,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.8,0.95,0.8,0.84,0.95,1,0.96,1,0.92,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0115760872646902,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.84,0.95,0.8,0.84,0.95,1,0.96,1,0.92,0.85,0.9,0.95,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.0105476995771285,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.84,0.95,0.8,0.84,0.95,1,0.96,1,1,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.00961067101737459,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.84,0.95,0.8,0.84,0.95,1,0.96,1,1,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.00875688549231028,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,1,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.84,1,0.8,0.84,0.95,1,0.96,1,1,0.9,0.9,0.95,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.92,0.84
0.6,0.00797894792016118,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,1,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,1,0.9,0.9,0.95,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.84
0.6,0.00727012017783601,0.95,0.7,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.65,1,1,1,0.95,0.8125,1,0.92,0.84
0.6,0.00662426273852789,0.95,0.7,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.96,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.84
0.6,0.00603578149407021,0.95,0.7,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.96,0.92,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.84
0.6,0.00549957930144788,0.95,0.7,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.96,0.92,0.9375,0.92,0.8,1,1,0.88,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.8
